XGBoost Classifier
training step, window size, accuracy, recall
23100, 1870, 0.9959009009009009, 0.0
23200, 1970, 0.9959192825112108, 0.0
23300, 1756, 0.9959375, 0.8235294117647058
23400, 1856, 0.9959555555555556, 0.8255813953488372
23500, 1956, 0.9959734513274336, 0.0
23600, 1742, 0.9959911894273128, 0.0
23700, 1842, 0.9960087719298245, 0.0
23800, 1942, 0.9960262008733625, 0.0
23900, 1728, 0.996, 0.0
24000, 1828, 0.995974025974026, 0.0
24100, 1928, 0.9959913793103449, 0.0
24200, 1714, 0.9960085836909871, 0.0
24300, 1814, 0.9960256410256411, 0.0
24400, 1914, 0.996, 0.0
24500, 1700, 0.9960169491525424, 0.0
24600, 1800, 0.9959915611814346, 0.0
24700, 1900, 0.9960084033613446, 0.0
24800, 1686, 0.9960251046025105, 0.0
24900, 1786, 0.9960416666666667, 0.0
25000, 1886, 0.9960165975103734, 0.0
25100, 1986, 0.9960330578512396, 0.0
25200, 1774, 0.9960493827160494, 0.0
25300, 1874, 0.9960655737704918, 0.0
25400, 1974, 0.9960816326530613, 0.0
25500, 1762, 0.9960975609756098, 0.0
25600, 1862, 0.9961133603238866, 0.0
25700, 1962, 0.9961290322580645, 0.0
25800, 1750, 0.996144578313253, 0.0
25900, 1850, 0.99612, 0.0
26000, 1950, 0.9961354581673306, 0.0
26100, 1738, 0.9961507936507936, 0.0
26200, 1838, 0.9961660079051383, 0.0
26300, 1938, 0.9961811023622047, 0.0
26400, 1726, 0.9961960784313726, 0.0
26500, 1826, 0.9962109375, 0.0
26600, 1926, 0.9962256809338521, 0.0
26700, 1714, 0.9962403100775193, 0.0
26800, 1814, 0.9962548262548263, 0.8275862068965517
26900, 1914, 0.9962692307692308, 0.0
27000, 1702, 0.9962835249042146, 0.0
27100, 1802, 0.9962977099236642, 0.0
27200, 1902, 0.9963117870722433, 0.0
27300, 1690, 0.9962878787878788, 0.8181818181818182
27400, 1790, 0.9963018867924528, 0.0
27500, 1890, 0.9963157894736843, 0.0
27600, 1990, 0.9962921348314607, 0.8202247191011236
27700, 1778, 0.9963059701492537, 0.8241758241758241
27800, 1878, 0.9963197026022305, 0.0
27900, 1978, 0.9963333333333333, 0.0
28000, 1766, 0.9963468634686347, 0.0
28100, 1866, 0.9963235294117647, 0.0
28200, 1966, 0.9963369963369964, 0.0
28300, 1754, 0.9963503649635036, 0.0
28400, 1854, 0.9963636363636363, 0.0
28500, 1954, 0.9963405797101449, 0.0
28600, 1743, 0.9963176895306859, 0.0
28700, 1843, 0.9963309352517986, 0.0
28800, 1943, 0.9963082437275985, 0.0
28900, 1732, 0.9962857142857143, 0.0
29000, 1832, 0.9962989323843416, 0.0
29100, 1932, 0.9963120567375886, 0.0
29200, 1723, 0.9962897526501767, 0.0
29300, 1823, 0.9963028169014084, 0.0
29400, 1923, 0.9963157894736843, 0.0
29500, 1716, 0.9963286713286713, 0.0
29600, 1816, 0.9963066202090592, 0.8152173913043478
29700, 1916, 0.9963194444444444, 0.0
29800, 1709, 0.9963321799307958, 0.0
29900, 1809, 0.9963448275862069, 0.0
30000, 1909, 0.9963573883161512, 0.0
30100, 1702, 0.9963356164383562, 0.8172043010752689
30200, 1802, 0.9963481228668942, 0.0
30300, 1902, 0.996360544217687, 0.8229166666666666
30400, 1695, 0.9963389830508474, 0.8282828282828283
30500, 1795, 0.9963513513513513, 0.0
30600, 1895, 0.995993265993266, 0.0
30700, 1995, 0.996006711409396, 0.0
30800, 1788, 0.9960200668896321, 0.0
30900, 1888, 0.996, 0.0
31000, 1988, 0.9959800664451828, 0.83
31100, 1781, 0.9959933774834437, 0.0
31200, 1881, 0.996006600660066, 0.0
31300, 1981, 0.9960197368421052, 0.0
31400, 1775, 0.996, 0.0
31500, 1875, 0.9960130718954249, 0.0
31600, 1975, 0.9959934853420196, 0.0
31700, 1770, 0.995974025974026, 0.0
31800, 1870, 0.9959870550161812, 0.0
31900, 1970, 0.996, 0.0
32000, 1768, 0.9960128617363344, 0.0
32100, 1868, 0.9960256410256411, 0.0
32200, 1968, 0.996038338658147, 0.0
32300, 1769, 0.9960191082802548, 0.0
32400, 1869, 0.996031746031746, 0.0
32500, 1969, 0.9960443037974683, 0.0
32600, 1771, 0.99602523659306, 0.0
32700, 1871, 0.9960377358490566, 0.0
32800, 1971, 0.9960501567398119, 0.0
32900, 1773, 0.99603125, 0.0
33000, 1873, 0.9960124610591901, 0.0
33100, 1973, 0.9959937888198758, 0.0
33200, 1775, 0.9960061919504644, 0.8316831683168316
33300, 1875, 0.9960185185185185, 0.0
33400, 1975, 0.9960307692307693, 0.0
33500, 1777, 0.9960429447852761, 0.0
33600, 1877, 0.9960244648318043, 0.0
33700, 1977, 0.9960365853658537, 0.0
33800, 1779, 0.996048632218845, 0.0
33900, 1879, 0.9960606060606061, 0.0
34000, 1979, 0.9960422960725076, 0.0
34100, 1781, 0.9960240963855421, 0.0
34200, 1881, 0.996006006006006, 0.0
34300, 1981, 0.9960179640718563, 0.0
34400, 1783, 0.996, 0.0
34500, 1883, 0.995922619047619, 0.0
34600, 1983, 0.9959347181008902, 0.0
34700, 1785, 0.9959171597633136, 0.0
34800, 1885, 0.9958997050147492, 0.0
34900, 1985, 0.9958823529411764, 0.0
35000, 1788, 0.9958651026392962, 0.0
35100, 1888, 0.9958771929824561, 0.0
35200, 1988, 0.9958892128279884, 0.0
35300, 1791, 0.9958720930232559, 0.0
35400, 1891, 0.9958840579710145, 0.0
35500, 1991, 0.9958959537572254, 0.0
35600, 1794, 0.9959077809798271, 0.0
35700, 1894, 0.995919540229885, 0.0
35800, 1994, 0.9959312320916905, 0.0
35900, 1797, 0.9959428571428571, 0.0
36000, 1897, 0.9959544159544159, 0.0
36100, 1997, 0.9959375, 0.0
36200, 1800, 0.9959490084985836, 0.0
36300, 1900, 0.9959039548022599, 0.0
36400, 1703, 0.9959154929577465, 0.0
36500, 1803, 0.9959269662921348, 0.0
36600, 1903, 0.9959383753501401, 0.0
36700, 1706, 0.9959217877094972, 0.0
36800, 1806, 0.9959052924791086, 0.0
36900, 1906, 0.9959166666666667, 0.0
37000, 1709, 0.9959279778393352, 0.0
37100, 1809, 0.995939226519337, 0.0
37200, 1909, 0.9959228650137741, 0.0
37300, 1712, 0.9958516483516483, 0.0
37400, 1812, 0.9958356164383562, 0.0
37500, 1912, 0.995792349726776, 0.0
37600, 1715, 0.9958038147138965, 0.0
37700, 1815, 0.9957608695652174, 0.0
37800, 1915, 0.9957452574525745, 0.0
37900, 1718, 0.9957297297297297, 0.0
38000, 1818, 0.9957142857142857, 0.0
38100, 1918, 0.9957258064516129, 0.0
38200, 1721, 0.9957372654155496, 0.0
38300, 1821, 0.9957219251336898, 0.0
38400, 1921, 0.9957066666666666, 0.0
38500, 1724, 0.9956914893617022, 0.0
38600, 1824, 0.9956233421750663, 0.0
38700, 1924, 0.9956349206349207, 0.0
38800, 1727, 0.995646437994723, 0.0
38900, 1827, 0.9956578947368421, 0.0
39000, 1927, 0.9955905511811024, 0.0
39100, 1730, 0.9955497382198953, 0.8235294117647058
39200, 1830, 0.9955352480417755, 0.0
39300, 1930, 0.995546875, 0.0
39400, 1733, 0.9955324675324675, 0.0
39500, 1833, 0.9955181347150259, 0.0
39600, 1933, 0.9954780361757106, 0.0
39700, 1736, 0.9954639175257732, 0.0
39800, 1836, 0.9954755784061696, 0.0
39900, 1936, 0.9953846153846154, 0.0
40000, 1739, 0.9953452685421995, 0.8155339805825242
40100, 1839, 0.9953316326530612, 0.0
40200, 1939, 0.9953180661577609, 0.0
40300, 1742, 0.9952791878172589, 0.0
40400, 1842, 0.9952658227848101, 0.0
40500, 1942, 0.9952525252525253, 0.8173076923076923
40600, 1745, 0.995264483627204, 0.0
40700, 1845, 0.9952763819095477, 0.0
40800, 1945, 0.9952631578947368, 0.0
40900, 1749, 0.99525, 0.0
41000, 1849, 0.9952369077306733, 0.0
41100, 1949, 0.9952487562189055, 0.0
41200, 1753, 0.9952605459057072, 0.0
41300, 1853, 0.9952475247524752, 0.819047619047619
41400, 1953, 0.9952592592592593, 0.0
41500, 1757, 0.9952463054187192, 0.8207547169811321
41600, 1857, 0.9952579852579853, 0.0
41700, 1957, 0.9952696078431372, 0.0
41800, 1762, 0.9951833740831296, 0.0
41900, 1862, 0.9951951219512195, 0.822429906542056
42000, 1962, 0.9951824817518248, 0.8256880733944955
42100, 1768, 0.9951699029126213, 0.0
42200, 1868, 0.9951573849878934, 0.0
42300, 1968, 0.995096618357488, 0.0
42400, 1774, 0.9951084337349397, 0.8272727272727273
42500, 1874, 0.995048076923077, 0.831858407079646
42600, 1974, 0.9949400479616307, 0.8376068376068376
42700, 1998, 0.9949521531100478, 0.8442622950819673
42800, 1804, 0.9949403341288783, 0.8467741935483871
42900, 1904, 0.9949285714285714, 0.8503937007874016
43000, 1998, 0.9949406175771971, 0.8515625
43100, 1805, 0.9949526066350711, 0.8527131782945736
43200, 1905, 0.9949172576832152, 0.8538461538461538
43300, 1713, 0.9949292452830188, 0.0
43400, 1813, 0.9948705882352941, 0.8549618320610687
43500, 1913, 0.9948356807511737, 0.0
43600, 1999, 0.994824355971897, 0.8571428571428571
43700, 1810, 0.9948364485981308, 0.8582089552238806
43800, 1910, 0.9948251748251749, 0.0
43900, 1721, 0.9948372093023256, 0.0
44000, 1821, 0.9948259860788863, 0.8602941176470589
44100, 1921, 0.9948148148148148, 0.0
44200, 1999, 0.9948036951501155, 0.8623188405797102
44300, 1819, 0.9947926267281106, 0.0
44400, 1919, 0.9947816091954023, 0.0
44500, 1999, 0.9947935779816514, 0.8633093525179856
44600, 1828, 0.9947826086956522, 0.0
44700, 1928, 0.9947945205479453, 0.0
44800, 1760, 0.9948063781321185, 0.0
44900, 1860, 0.9948181818181818, 0.0
45000, 1960, 0.9948299319727891, 0.0
45100, 1793, 0.994841628959276, 0.0
45200, 1893, 0.9948532731376976, 0.8642857142857143
45300, 1993, 0.9948423423423424, 0.0
45400, 1829, 0.9948539325842697, 0.0
45500, 1929, 0.9948206278026905, 0.0
45600, 1766, 0.9948098434004474, 0.0
45700, 1866, 0.9948214285714285, 0.8652482269503546
45800, 1966, 0.9948329621380846, 0.0
45900, 1806, 0.9948444444444444, 0.0
46000, 1906, 0.9948558758314856, 0.0
46100, 1747, 0.9948672566371681, 0.0
46200, 1847, 0.994878587196468, 0.0
46300, 1947, 0.9948678414096916, 0.0
46400, 1788, 0.9948571428571429, 0.0
46500, 1888, 0.9948464912280702, 0.0
46600, 1988, 0.9948577680525165, 0.0
46700, 1829, 0.9948471615720524, 0.0
46800, 1929, 0.9948583877995643, 0.0
46900, 1999, 0.9948695652173913, 0.8680555555555556
47000, 1841, 0.994880694143167, 0.0
47100, 1941, 0.9948917748917749, 0.0
47200, 1783, 0.994902807775378, 0.0
47300, 1883, 0.9949137931034483, 0.0
47400, 1983, 0.9948387096774194, 0.0
47500, 1826, 0.9948497854077253, 0.0
47600, 1926, 0.9948394004282656, 0.0
47700, 1769, 0.9948504273504274, 0.0
47800, 1869, 0.9947974413646056, 0.8689655172413793
47900, 1969, 0.9948085106382979, 0.0
48000, 1812, 0.9948195329087048, 0.8698630136986302
48100, 1912, 0.9948305084745763, 0.0
48200, 1755, 0.9948414376321353, 0.0
48300, 1855, 0.994831223628692, 0.0
48400, 1955, 0.9948210526315789, 0.0
48500, 1800, 0.9948109243697479, 0.0
48600, 1900, 0.9948218029350104, 0.0
48700, 1746, 0.9948117154811715, 0.0
48800, 1846, 0.9948225469728601, 0.0
48900, 1946, 0.9948333333333333, 0.0
49000, 1792, 0.9948232848232849, 0.0
49100, 1892, 0.9948340248962656, 0.0
49200, 1992, 0.994824016563147, 0.0
49300, 1838, 0.9948347107438017, 0.0
49400, 1938, 0.9948453608247423, 0.0
49500, 1785, 0.9948559670781894, 0.0
49600, 1885, 0.9948665297741273, 0.0
49700, 1985, 0.9948770491803278, 0.0
49800, 1833, 0.9948670756646216, 0.0
49900, 1933, 0.9948775510204082, 0.0
50000, 1781, 0.9948879837067209, 0.0
50100, 1881, 0.9948983739837398, 0.0
50200, 1981, 0.9948884381338743, 0.8707482993197279
50300, 1829, 0.9948987854251012, 0.0
50400, 1929, 0.9949090909090909, 0.0
50500, 1999, 0.9948991935483871, 0.8648648648648649
50600, 1847, 0.9948893360160965, 0.0
50700, 1947, 0.9948995983935743, 0.0
50800, 1795, 0.9949098196392786, 0.0
50900, 1895, 0.99488, 0.0
51000, 1995, 0.9948902195608782, 0.0
51100, 1843, 0.9948804780876495, 0.0
51200, 1943, 0.9948906560636183, 0.0
51300, 1791, 0.9949007936507936, 0.0
51400, 1891, 0.9949108910891089, 0.0
51500, 1991, 0.9948814229249012, 0.0
51600, 1839, 0.9948717948717949, 0.0
51700, 1939, 0.9948622047244094, 0.0
51800, 1788, 0.9948722986247545, 0.0
51900, 1888, 0.9948627450980392, 0.0
52000, 1988, 0.9948727984344423, 0.0
52100, 1837, 0.99486328125, 0.0
52200, 1937, 0.9948732943469786, 0.0
52300, 1787, 0.994863813229572, 0.0
52400, 1887, 0.9948349514563107, 0.8657718120805369
52500, 1987, 0.9948062015503876, 0.8609271523178808
52600, 1837, 0.994816247582205, 0.0
52700, 1937, 0.9948262548262549, 0.0
52800, 1787, 0.9948362235067437, 0.0
52900, 1887, 0.9948269230769231, 0.0
53000, 1987, 0.9947984644913628, 0.0
53100, 1837, 0.994808429118774, 0.0
53200, 1937, 0.9948183556405353, 0.0
53300, 1787, 0.9947900763358779, 0.0
53400, 1887, 0.9948, 0.0
53500, 1987, 0.994809885931559, 0.8618421052631579
53600, 1837, 0.9948007590132827, 0.0
53700, 1937, 0.9947916666666666, 0.8627450980392157
53800, 1787, 0.9948015122873346, 0.0
53900, 1887, 0.994811320754717, 0.0
54000, 1987, 0.9947834274952919, 0.0
54100, 1838, 0.9947368421052631, 0.0
54200, 1938, 0.9947279549718574, 0.0
54300, 1791, 0.9947191011235955, 0.0
54400, 1891, 0.9947102803738318, 0.0
54500, 1991, 0.9947201492537313, 0.0
54600, 1844, 0.9947113594040968, 0.0
54700, 1944, 0.9947026022304832, 0.0
54800, 1797, 0.9946938775510205, 0.0
54900, 1897, 0.9947037037037038, 0.0
55000, 1997, 0.9947134935304991, 0.0
55100, 1850, 0.9946863468634687, 0.0
55200, 1950, 0.9946961325966851, 0.0
55300, 1804, 0.9946507352941176, 0.0
55400, 1904, 0.9946422018348624, 0.8571428571428571
55500, 1759, 0.9946520146520147, 0.0
55600, 1859, 0.9946617915904936, 0.0
55700, 1959, 0.9946715328467153, 0.0
55800, 1814, 0.9946812386156648, 0.0
55900, 1914, 0.9946727272727273, 0.0
56000, 1769, 0.9946642468239565, 0.0
56100, 1869, 0.9946376811594203, 0.0
56200, 1969, 0.994629294755877, 0.0
56300, 1824, 0.9946209386281588, 0.0
56400, 1924, 0.9946126126126126, 0.0
56500, 1779, 0.9946223021582734, 0.0
56600, 1879, 0.9946319569120288, 0.0
56700, 1979, 0.9945519713261649, 0.8516129032258064
56800, 1834, 0.994525939177102, 0.0
56900, 1934, 0.9945178571428571, 0.0
57000, 1790, 0.9945276292335116, 0.0
57100, 1890, 0.9945017793594306, 0.0
57200, 1990, 0.9944582593250444, 0.8461538461538461
57300, 1846, 0.994450354609929, 0.0
57400, 1946, 0.9944601769911504, 0.8471337579617835
57500, 1802, 0.994452296819788, 0.0
57600, 1902, 0.9944268077601411, 0.8481012658227848
57700, 1757, 0.9944366197183099, 0.0
57800, 1857, 0.9944288224956064, 0.0
57900, 1957, 0.9944385964912281, 0.0
58000, 1812, 0.9944483362521891, 0.0
58100, 1912, 0.994458041958042, 0.0
58200, 1767, 0.9944677137870855, 0.0
58300, 1867, 0.9944599303135888, 0.0
58400, 1967, 0.9944521739130435, 0.8427672955974843
58500, 1822, 0.9944444444444445, 0.0
58600, 1922, 0.9944540727902946, 0.0
58700, 1998, 0.9944463667820069, 0.8375
58800, 1852, 0.9944559585492228, 0.0
58900, 1952, 0.9944655172413793, 0.0
59000, 1807, 0.9944578313253012, 0.0
59100, 1907, 0.9944329896907217, 0.0
59200, 1764, 0.9943910806174957, 0.0
59300, 1864, 0.9944006849315068, 0.0
59400, 1964, 0.9943931623931624, 0.0
59500, 1821, 0.9943686006825938, 0.8385093167701864
59600, 1921, 0.9943611584327087, 0.0
59700, 1777, 0.9943707482993197, 0.0
59800, 1877, 0.9943463497453311, 0.0
59900, 1977, 0.9943559322033898, 0.0
60000, 1834, 0.9943654822335025, 0.0
60100, 1934, 0.9943581081081081, 0.0
60200, 1791, 0.9943507588532884, 0.0
60300, 1891, 0.9943265993265993, 0.0
60400, 1991, 0.9943361344537816, 0.0
60500, 1849, 0.9943288590604027, 0.0
60600, 1949, 0.9943383584589615, 0.0
60700, 1807, 0.9943478260869565, 0.0
60800, 1907, 0.9943572621035058, 0.0
60900, 1765, 0.99435, 0.0
61000, 1865, 0.9943594009983361, 0.0
61100, 1965, 0.9943687707641196, 0.0
61200, 1824, 0.9943781094527363, 0.0
61300, 1924, 0.9943874172185431, 0.0
61400, 1783, 0.9943801652892562, 0.0
61500, 1883, 0.9943729372937293, 0.0
61600, 1983, 0.994349258649094, 0.0
61700, 1842, 0.9943256578947368, 0.8395061728395061
61800, 1942, 0.9943185550082102, 0.0
61900, 1800, 0.9942786885245901, 0.0
62000, 1900, 0.9942880523731588, 0.0
62100, 1758, 0.9942647058823529, 0.0
62200, 1858, 0.9942414355628059, 0.0
62300, 1958, 0.9942182410423452, 0.0
62400, 1816, 0.9942276422764228, 0.0
62500, 1916, 0.9942207792207792, 0.0
62600, 1774, 0.9942301458670989, 0.0
62700, 1874, 0.9942233009708737, 0.0
62800, 1974, 0.9942164781906301, 0.0
62900, 1832, 0.9942258064516128, 0.0
63000, 1932, 0.9942351046698873, 0.0
63100, 1790, 0.9942443729903537, 0.0
63200, 1890, 0.9942215088282504, 0.0
63300, 1990, 0.9942147435897436, 0.0
